profile_id_a,profile_id_b,entity_id_a,platform_a,platform_b,label
instagram_krelke,twitter_krelke,tomaszkrela,instagram,twitter,1
googleplus_adamrossinfiniteprospects,twitter_adamcoomes,infiniteprospects,googleplus,twitter,0
twitter_micahalcorn,instagram_silvernome,micahalcorn,twitter,instagram,0
googleplus_davidmasparres,twitter_davidwalljones,divadsam,googleplus,twitter,0
twitter_vlhorton,instagram_teachmama1,vlhorton,twitter,instagram,0
twitter_lolaromero11,instagram_scottbeale,LolaRomero,twitter,instagram,0
instagram_nyskyes,twitter_nyskyes,NYskye,instagram,twitter,1
googleplus_bryanscheckel,twitter_eesmyal,bscheckel,googleplus,twitter,0
googleplus_heathermurphyraines,twitter_etthompson,scoutshonor,googleplus,twitter,0
twitter_danscottphotos,instagram_bassplayer83,danielscott,twitter,instagram,0
twitter_locohama,instagram_annna86,locohama,twitter,instagram,0
twitter_cyrilabbas,instagram_julionoel,cyrilabbas,twitter,instagram,0
googleplus_alexandercifuentes,instagram_theoysta,alexandercifuentes,googleplus,instagram,0
googleplus_meritrlando,instagram_dciandy,MerideOrlandooo,googleplus,instagram,0
twitter_reevescollege,instagram_dannybeckettjr,reevescollege,twitter,instagram,0
googleplus_maraeugenialisio,instagram_buster,mauge,googleplus,instagram,0
twitter_tarothree,instagram_jcstearns,taro3,twitter,instagram,0
googleplus_robbelluk,twitter_hisforhome,robbell,googleplus,twitter,0
googleplus_laurasfiat,instagram_jorgepelaezdeita,LauraSfiat,googleplus,instagram,0
googleplus_carloscasas,instagram_ninofrewat,carloscasas,googleplus,instagram,0
googleplus_pierpaolopizzolante,twitter_capoglou,pierpaolopizzolante,googleplus,twitter,0
googleplus_samabuelsamid,twitter_gabbklein,samabuelsamid,googleplus,twitter,0
googleplus_kalanihausman,instagram_kkhausman,kkhausman,googleplus,instagram,1
googleplus_stephaniemccratic,twitter_stephencoley,stephaniemccratic,googleplus,twitter,0
googleplus_audreyostoyic,twitter_eliezerdt,AudreyOstoyic,googleplus,twitter,0
googleplus_slynncooper,instagram_nancymoon,lynncooper,googleplus,instagram,0
googleplus_cemtozar,instagram_camusyann,cemtozar,googleplus,instagram,0
googleplus_enriquecatalina,instagram_palindromepoppet,ajuece,googleplus,instagram,0
twitter_msqrd2,instagram_manwifedog,msqrd2,twitter,instagram,0
googleplus_jasonramsey,twitter_jason_ramsey,jasonramsey,googleplus,twitter,1
instagram_lanalayne,twitter_lanethsffarlenn,lanalayne,instagram,twitter,0
googleplus_adamwygle,twitter_juliepark,adamwygle,googleplus,twitter,0
twitter_ekyle,instagram_patriciaeertwegh,ekyle,twitter,instagram,0
googleplus_aaronmandelbaum,twitter_scott2206,amandelbaum,googleplus,twitter,0
googleplus_marlonmartin,instagram_markchih,brothermarlon,googleplus,instagram,0
googleplus_luchobugallo,instagram_joelhelbling,luchobugallo,googleplus,instagram,0
googleplus_christianandressarmientoarias,twitter_davidbonet,ingchristian,googleplus,twitter,0
googleplus_sherylhugill,twitter_girlvsplanet,girlvsplanet,googleplus,twitter,1
googleplus_craigdrummond,twitter_varunprakash,craigdrummond,googleplus,twitter,0
googleplus_andrsolh,instagram_dpencilpusher,olahandras78,googleplus,instagram,0
googleplus_randilklein,instagram_azekone,doodlehedz,googleplus,instagram,0
googleplus_narendraangkita,instagram_jesschg,narendraangkita,googleplus,instagram,0
googleplus_delilahsixthessence,instagram_cgordonroy,sixthessence,googleplus,instagram,0
googleplus_adamsiu,instagram_benito_roig,adamsiu,googleplus,instagram,0
instagram_beauvarlet,twitter_sebasp,Beauvarlet,instagram,twitter,0
twitter_desrousseaux,instagram_brickghost,daviddesrousseaux,twitter,instagram,0
googleplus_miguelcaria,instagram_richardajacobson,miguelcaria,googleplus,instagram,0
googleplus_nickstone,instagram_patrickklepek,nickstone,googleplus,instagram,0
twitter_guppydas,instagram_danielspawn,guppydas,twitter,instagram,0
googleplus_timbrauhn,instagram_bartlorang,timbrauhn,googleplus,instagram,0
twitter_karen_harding,instagram_itsmejnaz,karenharding,twitter,instagram,0
googleplus_guillermoarrazola,twitter_aryatayebi,arrazolaguillermo,googleplus,twitter,0
instagram_kskobac,twitter_kwagumz11,kskobac,instagram,twitter,0
googleplus_michaelberndt,instagram_marton,michaelberndt,googleplus,instagram,0
googleplus_louisabate,instagram_louisabate,louisabate,googleplus,instagram,1
twitter_yemaija,instagram_glalbornoz,michellesenn,twitter,instagram,0
googleplus_sergeykovalyov,instagram_jetvhs,skovalyov,googleplus,instagram,0
googleplus_harrenlee,instagram_harrikakoulli,indianluxurytrains,googleplus,instagram,0
googleplus_monanicoara,instagram_yuanga,monanicoara,googleplus,instagram,0
instagram_crutzer,twitter_crutzer,corbet,instagram,twitter,1
googleplus_davidstanley,instagram_rogerellman,DavidStanley,googleplus,instagram,0
instagram_jenrusso,twitter_jenrusso,jenrusso,instagram,twitter,1
googleplus_jessiecheung,instagram_cvmacedog,jesschg,googleplus,instagram,0
twitter_dontrunk,instagram_suz_nne,dontrunk,twitter,instagram,0
googleplus_mayaragonalves,twitter_menchiesp,gomayara,googleplus,twitter,0
twitter_ihnnno,instagram_meganburtt,iHnnno,twitter,instagram,0
googleplus_ashreginaldevasco,twitter_camilom1,ashreginaldevasco,googleplus,twitter,0
googleplus_nickgrigoryev,instagram_ngrigngrig,ngrigngrig,googleplus,instagram,1
googleplus_robnelson4,instagram_booyabobby,robnelson,googleplus,instagram,0
googleplus_antalorcsik,twitter_aorcsik,aorcsik,googleplus,twitter,1
googleplus_anabaxter,instagram_annabaxterlpc,fairervn,googleplus,instagram,1
googleplus_michaelf,twitter_jamaldols,mfvisuals,googleplus,twitter,0
instagram_slakker9,twitter_jacksonville,slakker9,instagram,twitter,1
twitter_wurrukatte,instagram_leanne_koh,ozcanozgur,twitter,instagram,0
twitter_erikamartinez_o,instagram_yopefonic,martinezerika,twitter,instagram,0
googleplus_rvoresvivas,twitter_plusjack,arvoresvivas,googleplus,twitter,0
instagram_nathan_mccavery,twitter_mitb,nathanmccavery,instagram,twitter,0
googleplus_karencyr,twitter_robbinsbrandon,karenmarie,googleplus,twitter,0
googleplus_alexmassari,instagram_la_suazo,toshialex,googleplus,instagram,0
googleplus_rodmurray,instagram_itstherene,rodmurray,googleplus,instagram,0
googleplus_jaimeduartemtz,instagram_nicekicks,JaimeDuarteMtz,googleplus,instagram,0
googleplus_emilymull,twitter_emilythousand,emilymulle,googleplus,twitter,0
googleplus_evaristchahali,instagram_nuocmamca,chahali,googleplus,instagram,0
googleplus_amannarain,instagram_susangoulding,amannarain,googleplus,instagram,0
googleplus_franciscoantoniomatosmora,instagram_delgeronimo,frankblackhal,googleplus,instagram,0
googleplus_christophbuckbacknang,instagram_rodrigobispo,christophbuck,googleplus,instagram,0
twitter_brianadragon,instagram_nalts,brianablair,twitter,instagram,0
twitter_eddieolivers,instagram_jennlevine,eddiesmith,twitter,instagram,0
googleplus_giovanniarroyo,twitter_luca_silva,giovanniarroyo,googleplus,twitter,0
twitter_douglasnacif,instagram_gabbyfe,douglasnacif,twitter,instagram,0
googleplus_mikecorsini,instagram_jagonsu,mikecorsini,googleplus,instagram,0
instagram_jazza,twitter_suntxy,jazza,instagram,twitter,0
googleplus_tylergarner,instagram_kskobac,tylergarner,googleplus,instagram,0
twitter_darrenchivers,instagram_kritzer,DarrenChivers,twitter,instagram,0
twitter_globomarketing,instagram_lbrandao,globomarketing,twitter,instagram,0
googleplus_videomartmart,twitter_huldarode,videomart,googleplus,twitter,0
googleplus_carloseduardosilva,instagram_djryanie,caredphoto,googleplus,instagram,0
twitter_ck_berlin,instagram_herrbergstrom,ckberlin,twitter,instagram,0
googleplus_francisnamouk,instagram_sherifwilliam,francisnamouk,googleplus,instagram,0
twitter_davequick,instagram_taufanpr,davequick,twitter,instagram,0
twitter_amaravp,instagram_paolamosso,amaravp,twitter,instagram,0
googleplus_alexagero,instagram_sixsteps,aguerov,googleplus,instagram,0
googleplus_christiancrdova,twitter_kangumot,avdrockr,googleplus,twitter,0
googleplus_frankrodrguez,twitter_francoisverron,frankrodriguez,googleplus,twitter,0
twitter_barbysanti,instagram_kjm0001,barbysanti,twitter,instagram,0
googleplus_tejesnayak,instagram_azkasavanti,tejesnayak,googleplus,instagram,0
googleplus_martinhinrich,instagram_stojkovic,martinhinrich,googleplus,instagram,0
googleplus_yoginurcahya,twitter_tucanjuan,ogie,googleplus,twitter,0
googleplus_jackieparkcross,instagram_jackrevelator,JackieCross,googleplus,instagram,0
googleplus_enriquerodasfotografayvideo,twitter_jamesgarner,enriquerodas,googleplus,twitter,0
googleplus_patrickthoffman,instagram_hiral_pandya,patrickthoffman,googleplus,instagram,0
instagram_coldwilderness,twitter_ru0905,alexcowan,instagram,twitter,0
googleplus_danielfrancavilla,twitter_danielivanmx,danielfrancavilla,googleplus,twitter,0
googleplus_karenweza,instagram_lanalayne,KarenWeza,googleplus,instagram,0
googleplus_leevogler,twitter_yupinglu,leevogler,googleplus,twitter,0
googleplus_denisbudag,twitter_denver,denisbudag,googleplus,twitter,1
googleplus_rishalvallabh,instagram_mylastpagefirst,Rishal92,googleplus,instagram,0
googleplus_leylr,instagram_texasbrat,leymariecel,googleplus,instagram,0
googleplus_davidmcclelland,instagram_dr_hassan,saiai,googleplus,instagram,0
twitter_guillearrazolav,instagram_p4nc0np4n,arrazolaguillermo,twitter,instagram,0
twitter_alexmwhite,instagram_alhaouz,alexmwhite,twitter,instagram,0
googleplus_andreaconfalonieri,twitter_javiernei,AndreaConfalonieri,googleplus,twitter,0
twitter_jpmuga,instagram_ioann_a,jpmuga,twitter,instagram,0
googleplus_paulathertonproducer,instagram_paulawirth,paulatherton,googleplus,instagram,0
twitter_therawley,instagram_madelinahorn,rawley,twitter,instagram,0
twitter_wouterztweetz,instagram_cutieissa,wouterhaine,twitter,instagram,0
twitter_paulawirth,instagram_martinvrkoc,paulawirth,twitter,instagram,0
googleplus_jodybossert,instagram_jodybossert,jodybossert,googleplus,instagram,1
googleplus_tiannahandayani,instagram_anaszakicom,tiannahandayani,googleplus,instagram,0
googleplus_geraldangerer,twitter_chrischatzoglou,lokalreporter,googleplus,twitter,0
twitter_isaacsmith,instagram_mikedarcyhughes,isaacsmith,twitter,instagram,0
googleplus_normiesuhaida,twitter_piggysnothere,normiesd,googleplus,twitter,0
googleplus_damienfranco,twitter_damienfranco,damienfranco,googleplus,twitter,1
twitter_ianphilthompson,instagram_jeffersonf,ianphilthompson,twitter,instagram,0
googleplus_markusortner,instagram_vanessaruiz,markusortner,googleplus,instagram,0
googleplus_susantaing,twitter_ucedaman,staing,googleplus,twitter,0
twitter_crjavamama,instagram_nachoserrano,anahipaez,twitter,instagram,0
twitter_gatriw,instagram_rebecaloka,gatriwulandari,twitter,instagram,0
twitter_butterfest,instagram_abroaderview,butterfest,twitter,instagram,0
googleplus_nadirzkan,twitter_ysk_kt,nadirOZKAN,googleplus,twitter,0
googleplus_danielrosensteindanspix,twitter_danielrmitchell,danspix1,googleplus,twitter,0
googleplus_johnmarktroyer,instagram_fazkamar,jtroyer,googleplus,instagram,0
instagram_scottymcdonald,twitter_scotty_mcdonald,scottymcdonald,instagram,twitter,1
twitter_gcording,instagram_douglaine,gcording,twitter,instagram,0
twitter_jcastrodiaz,instagram_obracken,jcastrodiaz,twitter,instagram,0
googleplus_santiagocrdenasmalsquez,twitter_christinahood,sjcm94,googleplus,twitter,0
googleplus_sandylynnriefberg,instagram_jetan,waifette,googleplus,instagram,0
googleplus_dhruvpateldeardhruv,instagram_deardhruv,DearDhruv,googleplus,instagram,1
googleplus_retnosetyarini,instagram_al_higgins,enyoojojo,googleplus,instagram,0
googleplus_jeffakly,instagram_jakly,jakly,googleplus,instagram,1
googleplus_ericzimmett,instagram_manganite,ericzimmett,googleplus,instagram,0
googleplus_eliranazulay,instagram_eugenieee,eliazu,googleplus,instagram,0
googleplus_diegoandresdelgadosantos,twitter_simoneats,diegoandres1012,googleplus,twitter,0
twitter_omarc,instagram_leninluna,omarc,twitter,instagram,0
googleplus_chadbordes,twitter_dargadgetz,chadbordes,googleplus,twitter,0
googleplus_aryantidwiastuti,twitter_juanluiscosta,AryantiD,googleplus,twitter,0
googleplus_zerothezero,instagram_theintel,zeroxzero,googleplus,instagram,0
instagram_teelip,twitter_teelip,teelip,instagram,twitter,1
googleplus_zeeshanmallick,twitter_edelomahony,zeeshanmallick,googleplus,twitter,0
twitter_neshasagenda,instagram_sebastianwashuleru,neshasagenda,twitter,instagram,0
googleplus_visualemaudiovisual,twitter_g0re_k,visualem,googleplus,twitter,0
twitter_btillo,instagram_sorifra,Btillo,twitter,instagram,0
googleplus_stephanieldavis,twitter_leesmallwood,stephanieldavis,googleplus,twitter,0
googleplus_messayshoakena,instagram_squinte6,messay,googleplus,instagram,0
googleplus_kameronkitajima,instagram_healthyaddict,kkitajima,googleplus,instagram,0
googleplus_tinahunt,instagram_tinamhunt,tinahunt,googleplus,instagram,1
googleplus_kellycnewton,instagram_geochris,kcnphoto,googleplus,instagram,0
googleplus_sweeperdk,twitter_celiooliveira,sweeperdk,googleplus,twitter,0
googleplus_matthewurenovich,twitter_radio_matthew,MattU,googleplus,twitter,0
googleplus_cynthiasimmonstaylor,instagram_cynthia_simmons_music,CynSingsJazz,googleplus,instagram,1
googleplus_jorgemarn,instagram_dlawson737,jorgeandresmarin,googleplus,instagram,0
googleplus_vicentortegamenaches,twitter_victormartins,vicentortega,googleplus,twitter,0
googleplus_falktpuschmann,twitter_kylecesmat,falkt,googleplus,twitter,0
googleplus_peterduke,instagram_alienate,peterduke,googleplus,instagram,0
googleplus_sarahcicuto,instagram_ihakkim,sarahcicuto,googleplus,instagram,0
googleplus_sharronp,twitter_leorgrium,sharronp,googleplus,twitter,0
twitter_lakikka80,instagram_rentittoday,francescacampigli,twitter,instagram,0
googleplus_hlautarolpez,twitter_genosbil,genosbil,googleplus,twitter,1
instagram_michaeljdennis,twitter_michaeldunker,michaeljdennis,instagram,twitter,0
googleplus_juanjobueno,twitter_helgethomas,juanjobueno,googleplus,twitter,0
googleplus_micahjayne,instagram_ncooprider,micahjayne,googleplus,instagram,0
googleplus_lucabove,twitter_herartsheloves,lucabove,googleplus,twitter,0
googleplus_pramodbhalerao,twitter_zachingrasci,pramodbhalerao,googleplus,twitter,0
googleplus_mattbishop,instagram_mrjb3,mrjb3,googleplus,instagram,1
googleplus_johnporcaro,twitter_classicyuppie,johnporcaro,googleplus,twitter,0
googleplus_jasonadsit,instagram_rhendyhilman,jasonadsit,googleplus,instagram,0
googleplus_devharshtrivedi1992,instagram_mommykoggiboo,devharsh,googleplus,instagram,0
googleplus_stefanogaravaglia,twitter_markinkrott,SteveGary,googleplus,twitter,0
twitter_breat44,instagram_sorgatron,breat,twitter,instagram,0
googleplus_moisscainnpeixotodocarmo,twitter_loicportes,moisescainan,googleplus,twitter,0
googleplus_eduardopool,twitter_buster,epool,googleplus,twitter,0
twitter_sarahjreports,instagram_gbookman,sarahjones,twitter,instagram,0
googleplus_ezequielgalli,instagram_illustred,egalli,googleplus,instagram,0
googleplus_andreabianchin,twitter_anbi,anbi,googleplus,twitter,1
googleplus_dawngilpin,instagram_jonobrennan,drgilpin,googleplus,instagram,0
googleplus_daveearley,twitter_earleyedition,earleyedition,googleplus,twitter,1
googleplus_ajarndonald,instagram_ajarn_donald,ajarn,googleplus,instagram,1
twitter_sillygwailo,instagram_kmellon,sillygwailo,twitter,instagram,0
twitter_nicolays,instagram_a_pvt,nicogarassino,twitter,instagram,0
googleplus_landminddesign,twitter_jmnish,LMDesign,googleplus,twitter,0
instagram_autnes1,twitter_autnes,sherryjones,instagram,twitter,1
twitter_rodericodelpino,instagram_gartisan,rodedelpino,twitter,instagram,0
googleplus_jaenaraecabrera,instagram_jhonathan,jaenarae,googleplus,instagram,0
googleplus_kathyhagle,twitter_ktgresham,KathyHagle,googleplus,twitter,0
googleplus_eduardomaurin,twitter_maeghansmulders,emaurin,googleplus,twitter,0
twitter_hussdajani,instagram_sovaness,husseindajani,twitter,instagram,0
googleplus_nicolezeckner,twitter_txarito,nzeckner,googleplus,twitter,0
instagram_codyshankman,twitter_codyshankman,codyshankman,instagram,twitter,1
googleplus_sabrinaespinal,twitter_delthatcher,sabrinaespinal,googleplus,twitter,0
googleplus_andriewongsopage,instagram_wodashin,andriewongso,googleplus,instagram,0
googleplus_curtisnatalie,instagram_danielfrancavilla,curtisnatalie,googleplus,instagram,0
googleplus_leonidesdelgado,twitter_leonidesdm,leonides,googleplus,twitter,1
googleplus_rafaeltrindade,twitter_ekoprobo,rafaeltds,googleplus,twitter,0
twitter_tiboine,instagram_johnkaminski,tiboine,twitter,instagram,0
googleplus_danu_dudesign,instagram_dandydanno,dudesign,googleplus,instagram,0
googleplus_gabriellaford,twitter_gaguerreiro,gabriellaharrison,googleplus,twitter,0
googleplus_carolpollack,instagram_cheneselewis,pollackcarol,googleplus,instagram,0
googleplus_franciscoantoniomatosmora,instagram_frankhartman,frankblackhal,googleplus,instagram,0
googleplus_nicholaskontopoulos,twitter_jorgepucon,nicholask71,googleplus,twitter,0
googleplus_juanpernia,twitter_juanrules,juanrules,googleplus,twitter,1
googleplus_stefandavis,instagram_mgpolitis,stefandavis,googleplus,instagram,0
googleplus_iainkmacleod,twitter_boostventilator,boostventilator,googleplus,twitter,1
googleplus_zachorybenton,twitter_tranceh2,Zachory,googleplus,twitter,0
googleplus_kathiayumiokadabelen,twitter_hallfdann,kathiaokada,googleplus,twitter,0
twitter_fondillon,instagram_alexander_posselt,javierlopezlorenzo,twitter,instagram,0
twitter_yoursoclstatus,instagram_beanbenson,katesalyers,twitter,instagram,0
googleplus_robseaver,instagram_secondtouchart,robseaver,googleplus,instagram,0
googleplus_tamarabubble,twitter_braz,tamarabubble,googleplus,twitter,0
instagram_lluissafont,twitter_holeshotagents,lluissafont,instagram,twitter,1
googleplus_michaelsaffle,twitter_kreasimalam,michaelsaffle,googleplus,twitter,0
googleplus_jessydior,twitter_tacodiaries,jessydior,googleplus,twitter,0
twitter_utitatituteto,instagram_stevecherches,nuzulputri,twitter,instagram,0
googleplus_michaelrammell,instagram_slowlittlephoto,michaelrammell,googleplus,instagram,0
instagram_pedrolmc,twitter_pedrolmc,pedrolmc,instagram,twitter,1
